branch	sha	source_occurrence	old_id	new_id	fingerprint	origin	source_spec	status
lane/spec-ai-engine-sprint-2-boundary/pipeline	c138fbebeccc01b25f38362c79c9b316119c3fff	11	DW-11	DW-11	cc942113991a9f619ea4061301c0a52e6b27b7d313b08de6e82a4a532797e34c	review-budget-followup	`10-generations-record-prompt-version-hash-and-learning-digest-ids.md`	open
lane/spec-ai-engine-sprint-2-boundary/pipeline	c138fbebeccc01b25f38362c79c9b316119c3fff	12	DW-12	DW-12	fc7a2c188347b1fb9526723d16b517e100759e88b02c4527b6a0d4f3a64d41de	spec-deferred 30e515bd62ef	`11-getgeneration-exposes-attributable-cost-with-legacy-null-semantics.md`	open
lane/spec-ai-engine-sprint-2-boundary/pipeline	c138fbebeccc01b25f38362c79c9b316119c3fff	13	DW-13	DW-13	b7fffdffe80365a298cf26e332ae9d4edf7e4b8a5c25751362a21b080c9ba716	spec-deferred 17d0f20a8246	`11-getgeneration-exposes-attributable-cost-with-legacy-null-semantics.md`	open
lane/spec-ai-engine-sprint-2-boundary/pipeline	c138fbebeccc01b25f38362c79c9b316119c3fff	14	DW-14	DW-14	6e82eda9b87e0c072d851a188fac7061b76b70327a05e26ca8617d241b7f1314	spec-deferred 8dea7e53e38b	`11-getgeneration-exposes-attributable-cost-with-legacy-null-semantics.md`	open
lane/spec-ai-engine-sprint-2-boundary/pipeline	c138fbebeccc01b25f38362c79c9b316119c3fff	15	DW-15	DW-15	40c89de892797d3c4a2ae2248b67ed5c2805b745e37de5a1836312602d580ca1	spec-deferred 064dc3cf843b	`12-confirmed-unlearn-with-failure-evidence-and-retry-free-embeds.md`	open
lane/spec-ai-engine-sprint-2-boundary/pipeline	c138fbebeccc01b25f38362c79c9b316119c3fff	16	DW-16	DW-16	be1e227b94eb53e7e83fcc4ed6bb62397499b748c0f92337072639e27a5037d9	spec-deferred 87fa6e71d1bb	`12-confirmed-unlearn-with-failure-evidence-and-retry-free-embeds.md`	open
lane/spec-ai-engine-sprint-2-boundary/pipeline	c138fbebeccc01b25f38362c79c9b316119c3fff	17	DW-17	DW-17	dddd6655d7d667cbcb4fef03e04670856f96d088c97056b45ab14e6ee9d40d34	spec-deferred b1ee08c62c36	`12-confirmed-unlearn-with-failure-evidence-and-retry-free-embeds.md`	open
lane/spec-ai-engine-sprint-2-boundary/pipeline	c138fbebeccc01b25f38362c79c9b316119c3fff	18	DW-18	DW-18	0a9812395c4a57c93f9bb32da93793f421b6ee6e330c2f70547d73a242aff0d6	spec-deferred 6e7fe476c928	`12-confirmed-unlearn-with-failure-evidence-and-retry-free-embeds.md`	open
lane/spec-ai-engine-sprint-2-boundary/pipeline	c138fbebeccc01b25f38362c79c9b316119c3fff	19	DW-19	DW-19	16a8f0d9d8e9d748ee72f6ff24d62f6697209a644df69112f60845596d3a5c1e	spec-deferred e0dbef9e0f88	`12-confirmed-unlearn-with-failure-evidence-and-retry-free-embeds.md`	open
lane/spec-ai-engine-sprint-2-boundary/pipeline	c138fbebeccc01b25f38362c79c9b316119c3fff	20	DW-20	DW-20	8676f2c9bc23f9479095d17aa5a8831701dd8a6212bd19e6be3edf18834d80b7	spec-deferred 553bb6411cf5	`12-confirmed-unlearn-with-failure-evidence-and-retry-free-embeds.md`	open
lane/spec-ai-engine-sprint-2-boundary/pipeline	c138fbebeccc01b25f38362c79c9b316119c3fff	21	DW-21	DW-21	cad3e9d773a58e57df1f59ffa9c072f6b28332168d7ac47d3c5fc452b13a9c18	spec-deferred de93dd2066cc	`12-confirmed-unlearn-with-failure-evidence-and-retry-free-embeds.md`	open
lane/spec-ai-engine-sprint-2-boundary/pipeline	c138fbebeccc01b25f38362c79c9b316119c3fff	22	DW-22	DW-22	4422ae9ecab91cbb09102ed83d72b9480ca7932098a5f4b5cf157a858d04afe4	operator 2026-09-02	`12-confirmed-unlearn-with-failure-evidence-and-retry-free-embeds.md`	open
lane/spec-ai-engine-sprint-2-boundary/pipeline	c138fbebeccc01b25f38362c79c9b316119c3fff	23	DW-23	DW-23	319de2653ec5716a0ac2dc99802b024448358bbbbeb387d6c1bb52001867e8f6	spec-deferred fbbba2dca0f0	`1-shared-pre-edit-snapshot-writer.md`	open
lane/spec-ai-engine-sprint-2-boundary/pipeline	c138fbebeccc01b25f38362c79c9b316119c3fff	24	DW-24	DW-24	58747a2d37fac4df19f8cf27463f58cf6c82446a5a907637edc334fc43831c88	spec-deferred 9e00a2db9df5	`2-trusted-context-module-for-generation-input.md`	open
lane/spec-ai-engine-sprint-2-boundary/pipeline	c138fbebeccc01b25f38362c79c9b316119c3fff	25	DW-25	DW-25	e9104d7145d45ac048b35bd9f8985a07f2174191fbcab145f80aa57ea1c5b4e4	spec-deferred d176ecb8ca1d	`2-trusted-context-module-for-generation-input.md`	open
lane/spec-ai-engine-sprint-2-boundary/pipeline	c138fbebeccc01b25f38362c79c9b316119c3fff	26	DW-26	DW-26	e15abed703da62f386e8a1dfeebf44f6ea2e13a2157b3371648e59fb6cedad3f	spec-deferred 25b33403de81	`2-trusted-context-module-for-generation-input.md`	open
lane/spec-ai-engine-sprint-2-boundary/pipeline	c138fbebeccc01b25f38362c79c9b316119c3fff	27	DW-27	DW-27	3f1ac1d8a994a44b89e9caa7e7e08982373d250dc5d18162d6d9f76b85ac7d24	spec-deferred 8227370580e0	`2-trusted-context-module-for-generation-input.md`	open
lane/spec-ai-engine-sprint-2-boundary/pipeline	c138fbebeccc01b25f38362c79c9b316119c3fff	28	DW-28	DW-28	8f56aa7d23c7d5983b9d923fd8b2bb735fe83df724361f4f19525d7c32834831	review-budget-followup	`2-trusted-context-module-for-generation-input.md`	open
lane/spec-ai-engine-sprint-2-boundary/pipeline	c138fbebeccc01b25f38362c79c9b316119c3fff	29	DW-29	DW-29	84465a57c5710fc45bfbd875466c79b3e693cfeabe24d5ff9262c869d6ce37c2	spec-deferred 7874721f503f	`3-document-trust-from-uploader-role.md`	open
lane/spec-ai-engine-sprint-2-boundary/pipeline	c138fbebeccc01b25f38362c79c9b316119c3fff	30	DW-30	DW-30	73467afb9c70a9e14f4588ff37004e1837d586ba0b26aa6960fb7d58e46d74e8	spec-deferred be5c004766ae	`3-document-trust-from-uploader-role.md`	open
lane/spec-ai-engine-sprint-2-boundary/pipeline	c138fbebeccc01b25f38362c79c9b316119c3fff	31	DW-31	DW-31	f8ddca3def8c3a00fc046186a1521c9d6f3195b596ce2de7b624f99d47a94eee	spec-deferred e897e1d7422f	`3-document-trust-from-uploader-role.md`	open
lane/spec-ai-engine-sprint-2-boundary/pipeline	c138fbebeccc01b25f38362c79c9b316119c3fff	32	DW-32	DW-32	5cda084ad74a851d7fc5dc418fc305d4678b35c5a704443c86f653ccf7fa4c01	spec-deferred 9a25b2e58895	`4-chat-evidence-leaves-the-system-prompt.md`	open
lane/spec-ai-engine-sprint-2-boundary/pipeline	c138fbebeccc01b25f38362c79c9b316119c3fff	33	DW-33	DW-33	c7dc9dc04f8a0a0c4d7cb718c090ae9e8dae22bd64e331084b3d45ef4392f4ca	spec-deferred 762282c08dd8	`4-chat-evidence-leaves-the-system-prompt.md`	open
lane/spec-ai-engine-sprint-2-boundary/pipeline	c138fbebeccc01b25f38362c79c9b316119c3fff	34	DW-34	DW-34	9767be28b7be1c1f17cf8f951b5a1d2808c13daab62ba6e4d0c64acc29127235	spec-deferred 52767725cd21	`4-chat-evidence-leaves-the-system-prompt.md`	open
lane/spec-ai-engine-sprint-2-boundary/pipeline	c138fbebeccc01b25f38362c79c9b316119c3fff	35	DW-35	DW-35	521b21a72b80d276f222d78d6db620b9f24fdd4f1687db9c97381be6500dd87f	spec-deferred 2bfb71aed01a	`4-chat-evidence-leaves-the-system-prompt.md`	open
lane/spec-ai-engine-sprint-2-boundary/pipeline	c138fbebeccc01b25f38362c79c9b316119c3fff	36	DW-36	DW-36	ea677eb0eb725690b18d7c01fb13c33f04cdef216ddc467956f42d7994e11f74	review-budget-followup	`4-chat-evidence-leaves-the-system-prompt.md`	open
lane/spec-ai-engine-sprint-2-boundary/pipeline	c138fbebeccc01b25f38362c79c9b316119c3fff	37	DW-37	DW-37	a3974ca640bddddb3a8fd5b534c1ba33ebf049aea8a197fe8700251e90723614	spec-deferred 6756df965ce5	`5-injection-boundary-test-suite.md`	open
lane/spec-ai-engine-sprint-2-boundary/pipeline	c138fbebeccc01b25f38362c79c9b316119c3fff	38	DW-38	DW-38	7f6669199702e8c90ae900e16ef110adb0b75da0e2ef0daa1a504719cad73715	spec-deferred 88c5ac0852f0	`5-injection-boundary-test-suite.md`	open
lane/spec-ai-engine-sprint-2-boundary/pipeline	c138fbebeccc01b25f38362c79c9b316119c3fff	39	DW-39	DW-39	f855d3321a62a7fc2075c502ec20161fc3d57f0a722a1bc822104c4a98bc0c51	spec-deferred 1ab52d69ac38	`5-injection-boundary-test-suite.md`	open
lane/spec-ai-engine-sprint-2-boundary/pipeline	c138fbebeccc01b25f38362c79c9b316119c3fff	40	DW-40	DW-40	3007b992aa13bca7905f9da13f2689cd0f7e37486d860d27b6a19bacd455a767	spec-deferred aaea020fc9fd	`5-injection-boundary-test-suite.md`	open
lane/spec-ai-engine-sprint-2-boundary/pipeline	c138fbebeccc01b25f38362c79c9b316119c3fff	41	DW-41	DW-41	b0a56ebe64f30e2e5a3c089268acce78ccc5a54fe36d86f45d71ed543ce01a3b	review-budget-followup	`5-injection-boundary-test-suite.md`	open
lane/spec-ai-engine-sprint-2-boundary/pipeline	c138fbebeccc01b25f38362c79c9b316119c3fff	42	DW-42	DW-42	ed221e3a9c291f539a9f56f35c59faf91d52d1f12b716e3e5b97360474970f9a	spec-deferred cb1e5b7a494c	`7-review-decisions-required-to-leave-internal-review.md`	open
lane/spec-ai-engine-sprint-2-boundary/pipeline	c138fbebeccc01b25f38362c79c9b316119c3fff	43	DW-43	DW-43	293e8eef8d307b24379cf47ca2b08da8e89af3dc68f96820d20cc09ff228f11e	spec-deferred 1f2999995097	`7-review-decisions-required-to-leave-internal-review.md`	open
lane/spec-ai-engine-sprint-2-boundary/pipeline	c138fbebeccc01b25f38362c79c9b316119c3fff	44	DW-44	DW-44	adac6a37db4a1aa6ace7fc9aa1152d18722177b61a5d6b1d0405c7cc9e7671aa	spec-deferred 340ddc7b1883	`7-review-decisions-required-to-leave-internal-review.md`	open
lane/spec-ai-engine-sprint-2-boundary/pipeline	c138fbebeccc01b25f38362c79c9b316119c3fff	45	DW-45	DW-45	8edff9434924970083fc476ca8a8dc7fa5b8c0f7f3abc0f3691e62caa68f5471	spec-deferred 0d92b63b042d	`7-review-decisions-required-to-leave-internal-review.md`	open
lane/spec-ai-engine-sprint-2-boundary/pipeline	c138fbebeccc01b25f38362c79c9b316119c3fff	46	DW-46	DW-70	d6d0f8297c0f622ca7f70ecbdbf5f0f4ffe353a4169d81ff4950d8ec6a1a9a40	spec-deferred 5e1fa4cb0ca5	`10-analyzer-once-per-generation-with-prompt-caching.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	1	DW-1	DW-1	203ce2bacb58f7500d5026e855421d02bae1e201c9ec3b9949bf659136a2f812	spec-deferred 542cee466154	`9-bounded-chat-context-windowed-proposals-empty-reads-on-missing-threads.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	2	DW-2	DW-2	3bffff1d97e5b9368a26c742ca1fce831b7691be7176b120da04b46a198c6506	review-budget-followup	`9-bounded-chat-context-windowed-proposals-empty-reads-on-missing-threads.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	3	DW-3	DW-3	42f6f5094e4327b27af52508426e748371f298b0cc6bbfab69f23c7a3b186785	spec-deferred 96dbf2f50b46	`10-generations-record-prompt-version-hash-and-learning-digest-ids.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	4	DW-4	DW-4	b703bd07be174de1cd7d2f9348edcc48bb1e772ba98c714f6c906aca2aff08c5	spec-deferred 441c1cd5bc10	`10-generations-record-prompt-version-hash-and-learning-digest-ids.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	5	DW-5	DW-5	e682b1c5bac20f4fd9c8a9f526af6c14614bc507a437d0901c1b2857b30f6ab8	spec-deferred f3ddbb267ea5	`10-generations-record-prompt-version-hash-and-learning-digest-ids.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	6	DW-6	DW-6	e74d3de377f27652064c27bb49f374a9c258438383a8f583b85047d59eacb12f	spec-deferred 7403dbc2733c	`10-generations-record-prompt-version-hash-and-learning-digest-ids.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	7	DW-7	DW-7	27d645dc5629a64504a6e451fd769bd5e7715deda59ec852f4c6cf3858bde360	spec-deferred 2b000c09e95e	`10-generations-record-prompt-version-hash-and-learning-digest-ids.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	8	DW-8	DW-8	a7e99630fc03e238fe97bceb433a6bf312cbbe53b5edd0949875319658ae4975	spec-deferred 50914cf5f212	`10-generations-record-prompt-version-hash-and-learning-digest-ids.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	9	DW-9	DW-9	3a7bb42574adf713adda9008d5992a187fe07e97bb90e38ccd751ec58e9f9592	spec-deferred f97517052e1a	`10-generations-record-prompt-version-hash-and-learning-digest-ids.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	10	DW-10	DW-10	eccd0dc74cc58b56895cf807b9b8635cf7846a4a89ef5f0bc4f10b249353fe3e	spec-deferred 482a6ce62b45	`10-generations-record-prompt-version-hash-and-learning-digest-ids.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	11	DW-11	DW-11	cc942113991a9f619ea4061301c0a52e6b27b7d313b08de6e82a4a532797e34c	review-budget-followup	`10-generations-record-prompt-version-hash-and-learning-digest-ids.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	12	DW-12	DW-12	fc7a2c188347b1fb9526723d16b517e100759e88b02c4527b6a0d4f3a64d41de	spec-deferred 30e515bd62ef	`11-getgeneration-exposes-attributable-cost-with-legacy-null-semantics.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	13	DW-13	DW-13	b7fffdffe80365a298cf26e332ae9d4edf7e4b8a5c25751362a21b080c9ba716	spec-deferred 17d0f20a8246	`11-getgeneration-exposes-attributable-cost-with-legacy-null-semantics.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	14	DW-14	DW-14	6e82eda9b87e0c072d851a188fac7061b76b70327a05e26ca8617d241b7f1314	spec-deferred 8dea7e53e38b	`11-getgeneration-exposes-attributable-cost-with-legacy-null-semantics.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	15	DW-15	DW-15	40c89de892797d3c4a2ae2248b67ed5c2805b745e37de5a1836312602d580ca1	spec-deferred 064dc3cf843b	`12-confirmed-unlearn-with-failure-evidence-and-retry-free-embeds.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	16	DW-16	DW-16	be1e227b94eb53e7e83fcc4ed6bb62397499b748c0f92337072639e27a5037d9	spec-deferred 87fa6e71d1bb	`12-confirmed-unlearn-with-failure-evidence-and-retry-free-embeds.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	17	DW-17	DW-17	dddd6655d7d667cbcb4fef03e04670856f96d088c97056b45ab14e6ee9d40d34	spec-deferred b1ee08c62c36	`12-confirmed-unlearn-with-failure-evidence-and-retry-free-embeds.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	18	DW-18	DW-18	0a9812395c4a57c93f9bb32da93793f421b6ee6e330c2f70547d73a242aff0d6	spec-deferred 6e7fe476c928	`12-confirmed-unlearn-with-failure-evidence-and-retry-free-embeds.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	19	DW-19	DW-19	16a8f0d9d8e9d748ee72f6ff24d62f6697209a644df69112f60845596d3a5c1e	spec-deferred e0dbef9e0f88	`12-confirmed-unlearn-with-failure-evidence-and-retry-free-embeds.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	20	DW-20	DW-20	8676f2c9bc23f9479095d17aa5a8831701dd8a6212bd19e6be3edf18834d80b7	spec-deferred 553bb6411cf5	`12-confirmed-unlearn-with-failure-evidence-and-retry-free-embeds.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	21	DW-21	DW-21	cad3e9d773a58e57df1f59ffa9c072f6b28332168d7ac47d3c5fc452b13a9c18	spec-deferred de93dd2066cc	`12-confirmed-unlearn-with-failure-evidence-and-retry-free-embeds.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	22	DW-22	DW-22	4422ae9ecab91cbb09102ed83d72b9480ca7932098a5f4b5cf157a858d04afe4	operator 2026-09-02	`12-confirmed-unlearn-with-failure-evidence-and-retry-free-embeds.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	23	DW-23	DW-23	319de2653ec5716a0ac2dc99802b024448358bbbbeb387d6c1bb52001867e8f6	spec-deferred fbbba2dca0f0	`1-shared-pre-edit-snapshot-writer.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	24	DW-24	DW-24	58747a2d37fac4df19f8cf27463f58cf6c82446a5a907637edc334fc43831c88	spec-deferred 9e00a2db9df5	`2-trusted-context-module-for-generation-input.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	25	DW-25	DW-25	e9104d7145d45ac048b35bd9f8985a07f2174191fbcab145f80aa57ea1c5b4e4	spec-deferred d176ecb8ca1d	`2-trusted-context-module-for-generation-input.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	26	DW-26	DW-26	e15abed703da62f386e8a1dfeebf44f6ea2e13a2157b3371648e59fb6cedad3f	spec-deferred 25b33403de81	`2-trusted-context-module-for-generation-input.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	27	DW-27	DW-27	3f1ac1d8a994a44b89e9caa7e7e08982373d250dc5d18162d6d9f76b85ac7d24	spec-deferred 8227370580e0	`2-trusted-context-module-for-generation-input.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	28	DW-28	DW-28	8f56aa7d23c7d5983b9d923fd8b2bb735fe83df724361f4f19525d7c32834831	review-budget-followup	`2-trusted-context-module-for-generation-input.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	29	DW-29	DW-29	84465a57c5710fc45bfbd875466c79b3e693cfeabe24d5ff9262c869d6ce37c2	spec-deferred 7874721f503f	`3-document-trust-from-uploader-role.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	30	DW-30	DW-30	73467afb9c70a9e14f4588ff37004e1837d586ba0b26aa6960fb7d58e46d74e8	spec-deferred be5c004766ae	`3-document-trust-from-uploader-role.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	31	DW-31	DW-31	f8ddca3def8c3a00fc046186a1521c9d6f3195b596ce2de7b624f99d47a94eee	spec-deferred e897e1d7422f	`3-document-trust-from-uploader-role.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	32	DW-32	DW-32	5cda084ad74a851d7fc5dc418fc305d4678b35c5a704443c86f653ccf7fa4c01	spec-deferred 9a25b2e58895	`4-chat-evidence-leaves-the-system-prompt.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	33	DW-33	DW-33	c7dc9dc04f8a0a0c4d7cb718c090ae9e8dae22bd64e331084b3d45ef4392f4ca	spec-deferred 762282c08dd8	`4-chat-evidence-leaves-the-system-prompt.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	34	DW-34	DW-34	9767be28b7be1c1f17cf8f951b5a1d2808c13daab62ba6e4d0c64acc29127235	spec-deferred 52767725cd21	`4-chat-evidence-leaves-the-system-prompt.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	35	DW-35	DW-35	521b21a72b80d276f222d78d6db620b9f24fdd4f1687db9c97381be6500dd87f	spec-deferred 2bfb71aed01a	`4-chat-evidence-leaves-the-system-prompt.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	36	DW-36	DW-36	ea677eb0eb725690b18d7c01fb13c33f04cdef216ddc467956f42d7994e11f74	review-budget-followup	`4-chat-evidence-leaves-the-system-prompt.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	37	DW-37	DW-37	a3974ca640bddddb3a8fd5b534c1ba33ebf049aea8a197fe8700251e90723614	spec-deferred 6756df965ce5	`5-injection-boundary-test-suite.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	38	DW-38	DW-38	7f6669199702e8c90ae900e16ef110adb0b75da0e2ef0daa1a504719cad73715	spec-deferred 88c5ac0852f0	`5-injection-boundary-test-suite.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	39	DW-39	DW-39	f855d3321a62a7fc2075c502ec20161fc3d57f0a722a1bc822104c4a98bc0c51	spec-deferred 1ab52d69ac38	`5-injection-boundary-test-suite.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	40	DW-40	DW-40	3007b992aa13bca7905f9da13f2689cd0f7e37486d860d27b6a19bacd455a767	spec-deferred aaea020fc9fd	`5-injection-boundary-test-suite.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	41	DW-41	DW-41	b0a56ebe64f30e2e5a3c089268acce78ccc5a54fe36d86f45d71ed543ce01a3b	review-budget-followup	`5-injection-boundary-test-suite.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	42	DW-42	DW-42	ed221e3a9c291f539a9f56f35c59faf91d52d1f12b716e3e5b97360474970f9a	spec-deferred cb1e5b7a494c	`7-review-decisions-required-to-leave-internal-review.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	43	DW-43	DW-43	293e8eef8d307b24379cf47ca2b08da8e89af3dc68f96820d20cc09ff228f11e	spec-deferred 1f2999995097	`7-review-decisions-required-to-leave-internal-review.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	44	DW-44	DW-44	adac6a37db4a1aa6ace7fc9aa1152d18722177b61a5d6b1d0405c7cc9e7671aa	spec-deferred 340ddc7b1883	`7-review-decisions-required-to-leave-internal-review.md`	open
lane/spec-ai-engine-sprint-2-boundary/chatspend	8f2199688ce3bd34ead3293b8b606db22ceed378	45	DW-45	DW-45	8edff9434924970083fc476ca8a8dc7fa5b8c0f7f3abc0f3691e62caa68f5471	spec-deferred 0d92b63b042d	`7-review-decisions-required-to-leave-internal-review.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	1	DW-1	DW-1	203ce2bacb58f7500d5026e855421d02bae1e201c9ec3b9949bf659136a2f812	spec-deferred 542cee466154	`9-bounded-chat-context-windowed-proposals-empty-reads-on-missing-threads.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	2	DW-2	DW-2	3bffff1d97e5b9368a26c742ca1fce831b7691be7176b120da04b46a198c6506	review-budget-followup	`9-bounded-chat-context-windowed-proposals-empty-reads-on-missing-threads.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	3	DW-3	DW-3	42f6f5094e4327b27af52508426e748371f298b0cc6bbfab69f23c7a3b186785	spec-deferred 96dbf2f50b46	`10-generations-record-prompt-version-hash-and-learning-digest-ids.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	4	DW-4	DW-4	b703bd07be174de1cd7d2f9348edcc48bb1e772ba98c714f6c906aca2aff08c5	spec-deferred 441c1cd5bc10	`10-generations-record-prompt-version-hash-and-learning-digest-ids.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	5	DW-5	DW-5	e682b1c5bac20f4fd9c8a9f526af6c14614bc507a437d0901c1b2857b30f6ab8	spec-deferred f3ddbb267ea5	`10-generations-record-prompt-version-hash-and-learning-digest-ids.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	6	DW-6	DW-6	e74d3de377f27652064c27bb49f374a9c258438383a8f583b85047d59eacb12f	spec-deferred 7403dbc2733c	`10-generations-record-prompt-version-hash-and-learning-digest-ids.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	7	DW-7	DW-7	27d645dc5629a64504a6e451fd769bd5e7715deda59ec852f4c6cf3858bde360	spec-deferred 2b000c09e95e	`10-generations-record-prompt-version-hash-and-learning-digest-ids.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	8	DW-8	DW-8	a7e99630fc03e238fe97bceb433a6bf312cbbe53b5edd0949875319658ae4975	spec-deferred 50914cf5f212	`10-generations-record-prompt-version-hash-and-learning-digest-ids.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	9	DW-9	DW-9	3a7bb42574adf713adda9008d5992a187fe07e97bb90e38ccd751ec58e9f9592	spec-deferred f97517052e1a	`10-generations-record-prompt-version-hash-and-learning-digest-ids.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	10	DW-10	DW-10	eccd0dc74cc58b56895cf807b9b8635cf7846a4a89ef5f0bc4f10b249353fe3e	spec-deferred 482a6ce62b45	`10-generations-record-prompt-version-hash-and-learning-digest-ids.md`	open
sprint2-learn-chat	b99f1eeef78348df5c14f68031f7f0276527ff3f	11	DW-11	DW-11	cc942113991a9f619ea4061301c0a52e6b27b7d313b08de6e82a4a532797e34c	review-budget-followup	`10-generations-record-prompt-version-hash-and-learning-digest-ids.md`	open
